ID,X1 LIMIT_BAL,X2 SEX,X3 EDUCATION,X4 MARRIAGE,X5 AGE,X6 PAY_0,X7 PAY_2,X8 PAY_3,X9 PAY_4,X10 PAY_5,X11 PAY_6,X12 BILL_AMT1,X13 BILL_AMT2,X14 BILL_AMT3,X15 BILL_AMT4,X16 BILL_AMT5,X17 BILL_AMT6,X18 PAY_AMT1,X19 PAY_AMT2,X20 PAY_AMT3,X21 PAY_AMT4,X22 PAY_AMT5,X23 PAY_AMT6,Y default payment next month,RatioUso_12,RatioUso_13,RatioUso_14,RatioUso_15,RatioUso_16,RatioUso_17
28081,20000,2,3,1,35,0,0,0,0,0,2,7196,6780,7399,8574,7833,6342,1120,2000,2580,600,0,1000,0,0.3598,0.339,0.36995,0.4287,0.39165,0.3171
28082,10000,2,3,1,44,5,4,3,2,2,2,8678,8401,8128,7841,8579,8317,0,0,0,1000,0,1000,1,0.8678,0.8401,0.8128,0.7841,0.8579,0.8317
28083,140000,2,1,1,41,0,0,0,0,0,0,80603,80193,73318,70523,55318,50236,3000,3336,2372,1453,1536,1300,0,0.5757357142857142,0.5728071428571428,0.5237,0.5037357142857143,0.39512857142857144,0.35882857142857144
28085,290000,2,2,2,36,0,0,0,0,2,0,110695,108583,70642,71008,65455,63421,3260,5000,4706,0,2007,2482,0,0.38170689655172413,0.37442413793103446,0.24359310344827587,0.2448551724137931,0.22570689655172413,0.21869310344827586
28086,170000,2,2,1,36,0,0,0,0,0,0,813,2080,5425,115,505,1012,2085,5425,115,505,1012,1560,0,0.00478235294117647,0.01223529411764706,0.031911764705882355,0.0006764705882352941,0.0029705882352941177,0.005952941176470588
28088,120000,2,2,2,33,0,0,0,0,0,0,508,607,611,593,653,587,700,611,593,653,587,916,0,0.004233333333333334,0.005058333333333333,0.005091666666666667,0.004941666666666666,0.005441666666666667,0.0048916666666666666
28090,80000,2,1,1,45,0,0,0,0,0,0,77402,78997,79821,79308,52172,50266,2900,3600,10002,1754,1765,3795,0,0.967525,0.9874625,0.9977625,0.99135,0.65215,0.628325
28091,100000,2,2,1,48,0,0,0,0,0,0,109033,97041,80993,72751,67146,68490,3641,3782,5000,5000,3000,3000,0,1.09033,0.97041,0.80993,0.72751,0.67146,0.6849
28093,130000,2,3,2,46,0,0,0,0,0,0,131996,132177,132927,131866,130707,129174,5000,5000,4600,5000,4614,5139,0,1.015353846153846,1.0167461538461537,1.0225153846153847,1.0143538461538462,1.0054384615384615,0.9936461538461538
28094,100000,2,2,2,41,0,0,0,0,0,0,96509,97042,98054,92466,67337,67093,4500,5000,4000,5000,3000,4000,0,0.96509,0.97042,0.98054,0.92466,0.67337,0.67093
28095,300000,2,3,1,46,0,0,0,0,0,0,147289,150201,-3699,4142,1700,0,10000,0,10005,0,0,0,0,0.4909633333333333,0.50067,-0.01233,0.013806666666666667,0.005666666666666667,0.0
28096,150000,2,2,2,41,0,0,0,0,0,0,316,316,316,316,466,8057,316,316,316,466,8057,316,0,0.002106666666666667,0.002106666666666667,0.002106666666666667,0.002106666666666667,0.003106666666666667,0.053713333333333335
28097,50000,2,2,1,39,1,2,2,2,0,0,27094,26365,29124,28357,28984,30012,0,3500,0,1100,1500,1100,1,0.54188,0.5273,0.58248,0.56714,0.57968,0.60024
28099,170000,2,2,2,45,0,0,0,0,0,0,1638,1638,1638,3276,1638,1638,1638,1638,3276,0,1638,1638,0,0.00963529411764706,0.00963529411764706,0.00963529411764706,0.01927058823529412,0.00963529411764706,0.00963529411764706
28100,220000,2,2,2,31,2,2,2,2,0,0,182176,176797,187033,171021,167789,168417,0,14179,0,7000,10000,12000,1,0.8280727272727273,0.8036227272727273,0.85015,0.7773681818181818,0.7626772727272727,0.7655318181818181
28101,210000,2,1,2,29,0,0,0,0,0,0,18662,6220,199,0,10024,-18,6224,199,200,10024,0,0,0,0.08886666666666666,0.029619047619047618,0.0009476190476190476,0.0,0.047733333333333336,-8.571428571428571e-05
28102,200000,2,1,2,30,0,0,0,0,2,0,89874,92567,96064,103511,100951,103364,4200,5000,9054,0,4200,4000,0,0.44937,0.462835,0.48032,0.517555,0.504755,0.51682
28103,180000,2,1,2,30,2,2,2,2,0,0,14038,16980,16915,17532,18429,20126,3500,500,1200,1500,2000,0,1,0.07798888888888889,0.09433333333333334,0.09397222222222222,0.0974,0.10238333333333334,0.11181111111111111
28104,50000,2,1,1,31,1,2,2,0,0,0,50883,51184,50092,50332,29690,30246,2200,4,2300,1100,1400,1200,1,1.01766,1.02368,1.00184,1.00664,0.5938,0.60492
28105,50000,2,2,2,35,1,2,0,0,0,0,31507,30705,33467,12870,3325,5103,0,3467,1229,3325,2000,2167,0,0.63014,0.6141,0.66934,0.2574,0.0665,0.10206
28106,180000,2,1,1,39,0,0,0,0,0,0,892,6809,18390,13999,933,933,6846,18399,13999,933,933,993,0,0.004955555555555556,0.03782777777777778,0.10216666666666667,0.07777222222222223,0.005183333333333333,0.005183333333333333
28109,120000,2,1,2,37,2,2,2,2,2,2,744,744,744,744,1188,594,444,444,444,888,0,888,1,0.0062,0.0062,0.0062,0.0062,0.0099,0.00495
28111,220000,2,4,1,35,0,0,0,0,0,0,1849,326,12681,84674,35326,1026,326,12681,84674,35326,1026,3088,0,0.008404545454545454,0.0014818181818181818,0.05764090909090909,0.38488181818181816,0.16057272727272728,0.004663636363636364
28112,210000,2,2,1,36,0,0,0,0,0,0,13460,14765,14939,15748,16069,13780,1534,1307,1116,437,399,276,0,0.0640952380952381,0.07030952380952381,0.07113809523809524,0.07499047619047619,0.07651904761904763,0.06561904761904762
28114,140000,2,3,2,43,0,0,0,0,0,0,140832,131883,123504,126441,129345,137539,5006,4500,5000,5000,10490,5000,0,1.0059428571428572,0.9420214285714286,0.8821714285714286,0.90315,0.9238928571428572,0.9824214285714286
28115,150000,2,2,1,38,0,0,0,0,0,0,149957,152224,152208,116763,72325,73273,6000,5440,4000,3000,3000,3000,0,0.9997133333333333,1.0148266666666668,1.01472,0.77842,0.4821666666666667,0.4884866666666667
28116,110000,2,3,2,43,2,2,0,0,0,0,114614,111306,112173,93675,59095,60336,0,5000,3000,2100,2500,2100,1,1.0419454545454545,1.0118727272727273,1.0197545454545454,0.8515909090909091,0.5372272727272728,0.548509090909091
28117,350000,2,1,1,41,0,0,0,0,0,0,15407,17826,23489,29037,36213,38163,3000,6000,6000,8027,8000,8000,0,0.04402,0.05093142857142857,0.06711142857142857,0.08296285714285714,0.10346571428571429,0.10903714285714286
28118,150000,2,2,2,43,0,0,0,0,0,0,111024,111486,12596,13610,14381,15147,2720,1500,1229,1000,1000,1000,0,0.74016,0.74324,0.08397333333333333,0.09073333333333333,0.09587333333333334,0.10098
28119,420000,2,1,1,39,0,0,0,0,0,0,298753,304964,312224,315822,275393,278745,13000,14000,11230,10000,8091,6965,1,0.7113166666666667,0.7261047619047619,0.7433904761904762,0.7519571428571429,0.655697619047619,0.6636785714285715
28121,180000,2,1,1,44,0,0,0,0,0,0,138701,140009,143053,145695,143705,133883,5100,5297,5128,4869,4960,5177,0,0.7705611111111111,0.7778277777777778,0.7947388888888889,0.8094166666666667,0.7983611111111111,0.7437944444444444
28124,80000,2,2,1,41,0,0,0,2,0,0,78480,77063,76720,74651,57109,46703,3100,6300,0,1743,1588,1628,1,0.981,0.9632875,0.959,0.9331375,0.7138625,0.5837875
28126,20000,2,2,1,43,1,2,0,0,0,0,17188,16619,17341,18352,18716,19109,0,1294,1305,669,694,697,0,0.8594,0.83095,0.86705,0.9176,0.9358,0.95545
28129,500000,2,1,2,35,0,0,0,0,0,0,33214,18521,22802,22518,25733,19715,18694,22948,22571,14067,7598,4042,0,0.066428,0.037042,0.045604,0.045036,0.051466,0.03943
28130,10000,2,3,1,49,0,0,0,0,0,0,9807,9976,7538,9322,9567,9766,2114,1131,2155,1400,1354,428,0,0.9807,0.9976,0.7538,0.9322,0.9567,0.9766
28131,100000,2,3,1,42,0,0,0,0,0,0,58543,54902,54590,53037,54100,53889,2004,1966,1884,1903,1940,2000,0,0.58543,0.54902,0.5459,0.53037,0.541,0.53889
28134,50000,2,2,1,39,0,0,0,0,0,0,37503,33505,25626,26444,19422,19438,1399,1480,1298,677,700,1000,0,0.75006,0.6701,0.51252,0.52888,0.38844,0.38876
28135,550000,2,1,2,44,0,0,0,0,0,0,27093,30805,7451,16111,22819,80846,30820,7851,19751,29700,80987,36158,0,0.04926,0.05600909090909091,0.013547272727272727,0.029292727272727272,0.041489090909090906,0.14699272727272727
28136,200000,2,3,1,42,0,0,0,0,0,0,2213,5283,1863,9323,1612,1619,5286,1863,9323,1612,2054,5808,0,0.011065,0.026415,0.009315,0.046615,0.00806,0.008095
28137,50000,2,3,1,44,0,0,0,0,0,0,46363,47356,48905,49794,8820,9000,1762,2311,2200,176,180,9769,0,0.92726,0.94712,0.9781,0.99588,0.1764,0.18
28138,230000,2,3,1,36,1,2,0,0,0,0,232115,225086,222286,222884,220876,221496,22,9005,9037,7519,8018,8100,0,1.009195652173913,0.9786347826086956,0.9664608695652174,0.9690608695652174,0.9603304347826087,0.9630260869565217
28139,330000,2,3,1,45,0,0,0,0,0,0,33369,34509,35406,34770,35468,36211,2000,1470,1374,1072,1113,2000,0,0.10111818181818182,0.10457272727272728,0.10729090909090909,0.10536363636363637,0.10747878787878788,0.10973030303030303
28142,200000,2,3,1,36,0,0,0,0,0,0,167385,171476,175956,171340,177236,181978,8000,8045,8000,8000,7000,18000,0,0.836925,0.85738,0.87978,0.8567,0.88618,0.90989
28143,430000,2,5,2,44,0,0,0,0,0,0,626648,586825,547667,504474,462640,420585,20659,20421,16943,15634,14933,15131,0,1.457320930232558,1.3647093023255814,1.2736441860465115,1.1731953488372093,1.075906976744186,0.9781046511627907
28144,220000,2,1,1,46,3,2,2,0,0,0,249449,243517,228368,224414,196229,190050,9501,0,10000,7200,7001,6900,0,1.1338590909090909,1.1068954545454546,1.0380363636363636,1.0200636363636364,0.89195,0.8638636363636364
28146,360000,2,2,1,47,0,0,0,0,0,0,71006,37066,49018,32760,31489,22316,36448,48833,32928,31646,22428,37984,0,0.19723888888888888,0.10296111111111111,0.13616111111111112,0.091,0.08746944444444445,0.06198888888888889
28148,150000,2,1,1,36,0,0,0,0,0,0,38298,39292,40357,41284,42105,43146,1635,1700,1600,1507,1719,2000,0,0.25532,0.26194666666666666,0.26904666666666666,0.2752266666666667,0.2807,0.28764
28149,170000,2,3,2,47,0,0,0,0,0,0,16089,5454,8846,920,380,4765,5455,8866,921,381,4801,1632,0,0.09464117647058823,0.03208235294117647,0.05203529411764706,0.005411764705882353,0.002235294117647059,0.028029411764705883
28150,50000,2,3,1,49,2,2,2,0,0,0,47934,48950,47891,98284,19950,20007,2100,0,5400,1000,900,1000,0,0.95868,0.979,0.95782,1.96568,0.399,0.40014
28151,20000,2,3,2,48,1,3,2,4,5,4,18038,18445,21556,22824,22192,21271,1000,3700,1900,0,0,0,1,0.9019,0.92225,1.0778,1.1412,1.1096,1.06355
28152,300000,2,1,2,32,0,0,0,0,0,0,169223,179223,199223,202486,200935,-6,10000,20000,11022,4935,6,2844,0,0.5640766666666667,0.59741,0.6640766666666666,0.6749533333333333,0.6697833333333333,-2e-05
28154,210000,2,1,1,34,0,0,0,0,0,0,73329,74261,75602,76062,76287,76971,2700,3500,3300,3000,3000,3000,0,0.34918571428571427,0.3536238095238095,0.36000952380952383,0.3622,0.3632714285714286,0.3665285714285714
28155,100000,2,1,2,42,0,0,2,0,0,0,93256,99710,97051,98342,56639,57388,8300,0,4100,3000,2500,2233,0,0.93256,0.9971,0.97051,0.98342,0.56639,0.57388
28156,210000,2,2,1,43,0,0,0,0,0,0,3088,5045,8024,1292,1000,3340,5056,8042,1292,1000,3340,7941,0,0.014704761904761905,0.024023809523809524,0.03820952380952381,0.006152380952380953,0.004761904761904762,0.015904761904761904
28157,80000,2,2,1,32,0,0,0,0,0,0,77808,77180,79147,81159,69573,70306,3000,4000,4000,5000,8000,2800,0,0.9726,0.96475,0.9893375,1.0144875,0.8696625,0.878825
28158,130000,2,3,1,31,0,0,0,0,0,0,62518,4049,6690,-1018,89445,90179,4065,6704,21018,92610,3272,3332,1,0.4809076923076923,0.031146153846153848,0.05146153846153846,-0.007830769230769231,0.6880384615384615,0.6936846153846153
28159,320000,2,2,2,35,0,0,0,0,0,0,94561,96683,78479,71121,44698,53230,6085,3632,5010,7059,30018,59518,0,0.295503125,0.302134375,0.245246875,0.222253125,0.13968125,0.16634375
28160,350000,2,5,1,45,0,0,0,0,0,0,355310,337523,342288,336750,341376,348730,13671,12678,13601,12136,12771,12900,0,1.0151714285714286,0.9643514285714285,0.9779657142857143,0.9621428571428572,0.97536,0.9963714285714286
28161,260000,2,1,2,29,0,0,0,0,0,0,78341,44155,27779,27738,27923,28143,10000,30150,2000,3000,2000,2000,0,0.30131153846153846,0.16982692307692307,0.1068423076923077,0.10668461538461538,0.10739615384615385,0.1082423076923077
28162,230000,2,3,2,46,0,0,0,0,0,0,273094,341657,344026,160377,85681,-371,135034,10806,20266,15120,343,100014,0,1.1873652173913043,1.4854652173913043,1.4957652173913043,0.697291304347826,0.37252608695652173,-0.0016130434782608695
28164,160000,2,3,1,41,1,2,2,2,0,0,45057,46017,47188,46134,47063,50034,2000,2200,0,2000,3900,2000,0,0.28160625,0.28760625,0.294925,0.2883375,0.29414375,0.3127125
28165,210000,2,1,1,30,0,0,0,0,0,0,187191,140417,107768,84505,81796,52453,4700,4500,3100,3016,2000,2000,0,0.8913857142857143,0.668652380952381,0.5131809523809524,0.40240476190476193,0.3895047619047619,0.24977619047619048
28167,30000,2,1,1,32,0,0,0,0,0,0,27764,29276,28637,29325,30004,30506,2000,2000,1500,1100,1300,1000,1,0.9254666666666667,0.9758666666666667,0.9545666666666667,0.9775,1.0001333333333333,1.0168666666666666
28168,70000,2,2,1,31,0,0,0,0,0,0,38579,43891,33798,25993,26263,26812,8958,1500,2000,1000,972,982,0,0.5511285714285714,0.6270142857142857,0.48282857142857144,0.37132857142857145,0.3751857142857143,0.38302857142857144
28169,270000,2,2,1,31,0,0,0,0,0,0,177003,175642,198983,190085,177102,176033,6235,30067,8399,5623,5669,6207,0,0.6555666666666666,0.650525925925926,0.7369740740740741,0.7040185185185185,0.6559333333333334,0.651974074074074
28171,50000,2,2,2,45,1,3,2,3,2,2,23751,23076,25004,24315,23626,25370,0,2600,0,0,2129,0,1,0.47502,0.46152,0.50008,0.4863,0.47252,0.5074
28172,110000,2,2,1,48,0,0,0,0,0,0,108668,111162,107172,107629,106628,106903,4322,5369,4003,3806,4050,3672,0,0.987890909090909,1.0105636363636363,0.9742909090909091,0.9784454545454545,0.9693454545454545,0.9718454545454546
28173,150000,2,2,1,44,0,0,0,0,0,0,49716,50198,50543,50774,51074,50425,2000,1845,1772,1768,1808,1764,0,0.33144,0.33465333333333336,0.3369533333333333,0.3384933333333333,0.3404933333333333,0.33616666666666667
28175,300000,2,2,1,30,0,0,0,0,0,0,10746,13267,11915,8813,8292,13546,7006,6416,5800,6000,8900,4000,0,0.03582,0.04422333333333334,0.039716666666666664,0.029376666666666666,0.02764,0.04515333333333333
28176,20000,2,2,1,32,0,0,0,0,0,0,18377,18353,19103,19471,19225,19106,1288,1305,1277,656,1106,602,1,0.91885,0.91765,0.95515,0.97355,0.96125,0.9553
28177,50000,2,2,1,31,2,0,0,0,0,0,44105,33089,22829,13216,16100,16696,2000,2506,3000,3000,1070,5203,0,0.8821,0.66178,0.45658,0.26432,0.322,0.33392
28180,150000,2,1,1,46,0,0,0,0,0,0,135748,136681,140019,143237,140658,143344,5000,5000,5000,5000,5000,5000,0,0.9049866666666667,0.9112066666666667,0.93346,0.9549133333333333,0.93772,0.9556266666666666
28183,360000,2,1,2,33,0,0,0,0,0,0,5334,6849,68133,71708,58551,54678,3017,65009,6784,3041,5044,3042,1,0.014816666666666667,0.019025,0.18925833333333333,0.1991888888888889,0.16264166666666666,0.15188333333333334
28184,50000,2,2,1,33,0,0,0,0,0,0,37541,36504,26901,26021,19438,12198,1434,1555,1148,1000,422,372,0,0.75082,0.73008,0.53802,0.52042,0.38876,0.24396
28185,220000,2,2,1,33,0,0,0,0,0,0,204144,175748,172758,175030,174122,175472,6500,6300,7700,6300,6300,6150,0,0.9279272727272727,0.7988545454545455,0.7852636363636364,0.7955909090909091,0.7914636363636364,0.7976
28186,80000,2,1,2,33,1,2,0,0,0,0,83367,81409,78790,80567,78047,82942,0,2873,3101,3000,6328,0,1,1.0420875,1.0176125,0.984875,1.0070875,0.9755875,1.036775
28187,150000,2,1,1,33,0,0,0,0,0,0,20441,26417,1091,5933,1517,1787,6549,1096,5962,1524,1795,1525,0,0.13627333333333333,0.17611333333333334,0.007273333333333333,0.039553333333333336,0.010113333333333334,0.011913333333333333
28188,210000,2,1,1,34,0,0,0,0,0,0,326,983,1297,326,326,326,983,1297,326,326,326,326,1,0.0015523809523809524,0.004680952380952381,0.006176190476190477,0.0015523809523809524,0.0015523809523809524,0.0015523809523809524
28189,70000,2,2,2,34,0,0,0,0,0,0,67655,68525,68038,55193,27099,28298,3200,2518,1525,1000,2000,2000,0,0.9665,0.9789285714285715,0.9719714285714286,0.7884714285714286,0.38712857142857143,0.40425714285714287
28190,50000,2,2,1,48,0,0,0,0,0,0,44324,43053,44016,15386,31401,16573,2000,1880,2000,1000,2000,1500,0,0.88648,0.86106,0.88032,0.30772,0.62802,0.33146
28195,130000,2,3,1,49,0,0,0,0,0,0,25339,26342,27376,28415,28980,29738,1427,1461,1500,1037,1225,1080,0,0.19491538461538463,0.20263076923076923,0.2105846153846154,0.21857692307692309,0.22292307692307692,0.22875384615384614
28197,360000,2,2,1,40,0,0,0,0,0,0,29540,27930,692,41301,10889,2017,27930,692,41303,10893,2017,13894,0,0.08205555555555556,0.07758333333333334,0.0019222222222222223,0.114725,0.030247222222222224,0.005602777777777778
28198,160000,2,2,1,42,0,0,0,0,0,0,25338,27601,31818,34270,35698,37122,3000,5000,3000,2000,2000,2000,0,0.1583625,0.17250625,0.1988625,0.2141875,0.2231125,0.2320125
28200,500000,2,1,1,40,0,0,0,0,0,0,18436,2574,1390,3186,1649,2507,3001,1320,2007,1651,2517,4180,0,0.036872,0.005148,0.00278,0.006372,0.003298,0.005014
28201,430000,2,1,2,36,0,0,0,0,0,0,258212,232225,237297,240682,245337,242481,10500,10300,9000,8541,9054,8543,1,0.600493023255814,0.5400581395348837,0.551853488372093,0.5597255813953489,0.5705511627906976,0.5639093023255813
28202,300000,2,3,2,48,1,3,2,0,0,0,-2,779,390,769,772,1722,781,1,769,3,1730,0,1,-6.666666666666667e-06,0.002596666666666667,0.0013,0.0025633333333333333,0.0025733333333333333,0.00574
28203,50000,2,1,2,46,0,0,0,0,0,0,3737,0,7752,596,18396,5769,0,7752,596,18396,5769,5769,0,0.07474,0.0,0.15504,0.01192,0.36792,0.11538
28204,300000,2,2,1,38,0,0,0,0,0,0,1250,940,11240,12137,15937,16437,940,10300,1200,4000,500,6000,0,0.004166666666666667,0.0031333333333333335,0.03746666666666667,0.04045666666666667,0.053123333333333335,0.05479
28206,20000,2,3,1,39,0,0,0,0,0,0,19078,19929,16912,12698,11939,12346,1509,1321,1500,500,600,1500,1,0.9539,0.99645,0.8456,0.6349,0.59695,0.6173
28209,370000,2,2,2,38,0,0,0,0,0,0,75823,63617,65585,67223,62201,64356,5000,3000,3003,3000,3500,60000,0,0.20492702702702703,0.17193783783783784,0.17725675675675676,0.18168378378378378,0.1681108108108108,0.17393513513513514
28210,230000,2,2,1,36,0,0,0,0,0,0,4390,1402,3665,929,4167,115126,1402,3665,929,4167,115126,5000,0,0.01908695652173913,0.006095652173913044,0.01593478260869565,0.0040391304347826085,0.018117391304347825,0.5005478260869565
28211,300000,2,2,1,40,0,0,0,0,0,0,11704,10196,8900,7099,5437,3958,1139,1322,1000,2000,1000,1000,0,0.03901333333333333,0.033986666666666665,0.029666666666666668,0.023663333333333335,0.018123333333333335,0.013193333333333333
28212,250000,2,1,1,40,0,0,0,0,0,0,2971,1737,3989,11577,11377,500,1737,3989,11577,0,500,25841,0,0.011884,0.006948,0.015956,0.046308,0.045508,0.002
28213,320000,2,1,1,41,0,0,0,0,0,0,95155,97797,99672,101953,102284,104090,4400,4520,5050,3590,3700,3750,0,0.297359375,0.305615625,0.311475,0.318603125,0.3196375,0.32528125
28214,310000,2,3,1,45,0,0,0,0,0,0,311401,218298,222424,220058,199376,189840,21084,20000,12000,15000,8000,15000,0,1.0045193548387097,0.7041870967741936,0.7174967741935484,0.7098645161290322,0.6431483870967742,0.6123870967741936
28216,80000,2,3,1,37,0,0,0,0,0,2,24941,25945,27297,27969,29857,28872,1423,1775,1447,2335,0,1050,0,0.3117625,0.3243125,0.3412125,0.3496125,0.3732125,0.3609
28217,200000,2,3,2,45,0,0,0,0,0,0,69817,71272,76740,67480,68843,70266,2049,6104,1839,1862,1918,2149,0,0.349085,0.35636,0.3837,0.3374,0.344215,0.35133
28218,160000,2,3,1,38,0,0,0,0,0,0,151963,141884,143428,146289,128133,124606,5100,7100,7500,4500,5000,4800,0,0.94976875,0.886775,0.896425,0.91430625,0.80083125,0.7787875
28220,20000,2,2,2,33,0,0,0,0,0,0,11635,12604,12870,12726,13336,2496,2000,1308,1000,1000,50,0,0,0.58175,0.6302,0.6435,0.6363,0.6668,0.1248
28221,30000,2,2,1,33,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.08,0.08,0.08,0.08,0.08,0.08
28226,180000,2,2,1,33,0,0,0,0,0,0,70472,72518,73422,72687,68167,69746,3218,2708,3071,2500,2615,2500,0,0.3915111111111111,0.4028777777777778,0.4079,0.40381666666666666,0.3787055555555556,0.38747777777777775
28227,290000,2,3,1,46,0,0,0,0,0,0,30365,32571,36918,37063,11566,32057,32575,36982,37063,11566,32057,1501,0,0.10470689655172413,0.11231379310344827,0.12730344827586207,0.12780344827586207,0.03988275862068966,0.11054137931034483
28228,200000,2,2,1,37,0,0,0,0,0,0,4942,3554,3152,2732,1380,1380,1068,1046,1006,34,1386,1386,0,0.02471,0.01777,0.01576,0.01366,0.0069,0.0069
28230,400000,2,2,2,35,2,0,0,0,0,0,61245,109943,222085,223350,213831,210563,50016,120018,10071,8037,8018,8809,1,0.1531125,0.2748575,0.5552125,0.558375,0.5345775,0.5264075
28232,30000,2,3,2,42,1,2,2,2,0,0,30445,27794,30603,29802,30134,30410,0,3569,0,1100,1100,1127,1,1.0148333333333333,0.9264666666666667,1.0201,0.9934,1.0044666666666666,1.0136666666666667
28233,340000,2,2,2,39,0,0,0,0,0,0,332319,308286,315601,318616,243586,248766,12500,13775,10631,8900,9200,9525,0,0.9774088235294117,0.9067235294117647,0.9282382352941176,0.9371058823529411,0.7164294117647059,0.731664705882353
28234,50000,2,2,1,41,0,0,0,0,0,0,74903,49413,50812,50261,29720,30233,2120,2500,1905,1500,1200,1200,0,1.49806,0.98826,1.01624,1.00522,0.5944,0.60466
28235,220000,2,3,1,43,0,0,0,0,0,0,215050,211239,207821,209795,144729,148139,9029,10000,9084,10042,10000,10000,0,0.9775,0.9601772727272727,0.9446409090909091,0.9536136363636364,0.6578590909090909,0.673359090909091
28237,400000,2,3,1,40,0,0,0,0,0,0,30179,35550,71671,-329,65691,23657,35729,72031,0,66020,23776,32948,0,0.0754475,0.088875,0.1791775,-0.0008225,0.1642275,0.0591425
28239,30000,2,3,2,47,0,0,0,0,0,0,3220,390,0,5780,11611,0,390,0,5780,6611,0,0,0,0.10733333333333334,0.013,0.0,0.19266666666666668,0.38703333333333334,0.0
28240,10000,2,3,1,34,0,0,0,0,0,0,7101,8131,9024,6292,2530,6727,1307,1200,1012,2530,6727,56,1,0.7101,0.8131,0.9024,0.6292,0.253,0.6727
28242,110000,2,2,1,46,0,0,2,0,0,0,102726,110179,105137,105467,94294,86381,10700,0,5000,4000,4000,5000,0,0.9338727272727273,1.0016272727272728,0.9557909090909091,0.9587909090909091,0.8572181818181818,0.7852818181818182
28243,30000,2,2,1,44,2,0,0,0,0,0,21003,22309,23343,24336,24475,24643,1662,1696,1689,1016,893,1100,1,0.7001,0.7436333333333334,0.7781,0.8112,0.8158333333333333,0.8214333333333333
28244,110000,2,2,1,37,0,0,0,0,0,0,95986,189688,93984,91983,90129,89925,4300,5000,4109,3100,3322,3472,0,0.8726,1.7244363636363635,0.8544,0.8362090909090909,0.8193545454545454,0.8175
28245,150000,2,2,2,42,0,0,0,0,0,0,255207,249205,245393,29526,6990,0,6301,8000,5000,6800,0,0,0,1.70138,1.6613666666666667,1.6359533333333334,0.19684,0.0466,0.0
28246,80000,2,2,2,32,1,2,0,0,0,0,113740,97093,85266,85871,47367,47812,0,3448,2383,1609,2000,2000,1,1.42175,1.2136625,1.065825,1.0733875,0.5920875,0.59765
28247,160000,2,1,1,41,0,0,0,0,0,0,24411,7944,1080,0,40100,18899,7944,1080,0,40100,18899,4180,0,0.15256875,0.04965,0.00675,0.0,0.250625,0.11811875
28250,150000,2,1,1,33,1,0,0,0,0,0,-3,350,0,863,863,0,353,0,863,0,0,0,0,-2e-05,0.0023333333333333335,0.0,0.005753333333333333,0.005753333333333333,0.0
28252,120000,2,1,1,37,0,0,0,0,0,0,21128,16121,12027,5870,2994,-175,5020,5000,1000,2994,0,0,0,0.17606666666666668,0.13434166666666666,0.100225,0.048916666666666664,0.02495,-0.0014583333333333334
28253,100000,2,3,1,48,0,0,0,0,0,0,390,5333,15798,390,2265,1823,5333,15798,390,2265,1823,780,0,0.0039,0.05333,0.15798,0.0039,0.02265,0.01823
28254,50000,2,2,1,38,0,0,0,0,0,0,51023,51019,50951,50818,40453,37862,2300,2210,3300,1910,1530,1600,0,1.02046,1.02038,1.01902,1.01636,0.80906,0.75724
28255,80000,2,3,1,42,0,0,0,0,0,0,4571,4905,9764,3829,4248,3747,4905,9764,3829,4248,3747,3569,0,0.0571375,0.0613125,0.12205,0.0478625,0.0531,0.0468375
28256,140000,2,3,2,41,0,0,0,0,0,0,85698,24993,26021,28684,29273,30900,1400,1337,3000,951,2000,21604,0,0.6121285714285715,0.17852142857142858,0.1858642857142857,0.20488571428571428,0.20909285714285714,0.22071428571428572
28257,270000,2,1,1,45,0,0,0,0,0,0,218116,207533,204532,196061,180142,185838,10041,10064,9238,6000,8044,7030,0,0.807837037037037,0.7686407407407407,0.7575259259259259,0.7261518518518518,0.6671925925925926,0.6882888888888888
28258,210000,2,3,1,36,0,0,0,0,0,0,1168,1511,0,1783,1000,150,1511,0,1783,1000,150,14780,0,0.005561904761904762,0.007195238095238095,0.0,0.00849047619047619,0.004761904761904762,0.0007142857142857143
28260,30000,2,2,1,43,0,0,2,0,0,2,26806,30035,29274,31460,33890,31224,4000,0,3000,2900,0,1091,0,0.8935333333333333,1.0011666666666668,0.9758,1.0486666666666666,1.1296666666666666,1.0408
28261,260000,2,3,1,44,0,0,0,0,0,0,259346,234428,176632,129022,131447,135699,9428,6729,5022,4447,5699,5498,1,0.9974846153846154,0.9016461538461539,0.6793538461538462,0.4962384615384615,0.5055653846153846,0.5219192307692307
28262,20000,2,2,1,42,2,3,2,2,2,2,18162,18464,19465,19649,19978,20512,900,1600,800,950,1000,800,1,0.9081,0.9232,0.97325,0.98245,0.9989,1.0256
28264,50000,2,2,1,43,0,0,0,0,0,0,46882,49737,50361,50152,28119,28238,5100,2600,2011,2000,3510,2000,0,0.93764,0.99474,1.00722,1.00304,0.56238,0.56476
28265,50000,2,3,1,41,0,0,0,0,0,0,46857,48080,49705,51400,16087,16827,2000,2400,3000,16087,1000,800,0,0.93714,0.9616,0.9941,1.028,0.32174,0.33654
